Variable Name,Variable Label,Value Code,Value Label
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),183,"저소득층, 다문화가정, 한부모가정 등 취약계층 지원"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),185,중장년 지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),186,청년지원사업(
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),187,아동·청소년 지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),189,"노인복지(노인복지시설,노인교육 등)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),190,"노인돌봄 지원(독거노인,요양지원 등)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),192,"장애인 지원사업(활동보조,장애인 시설 등)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),194,아이돌봄 정책 수립
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),197,보육환경 우수
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),200,"출산관련 지원(출산장려금,임신.출산진료비 등)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),211,사회환경
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),212,다양한 국비지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),213,인구정책
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),214,봉사활동 지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),215,젊은 인구 유입 활성화
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),220,유기견 보호
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),240.5,◎ 의료/건강
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),241,"치매관리 프로그램(치매 조기검진사업,치매노인 인식표)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),242,의료시설 좋음(상급병원)
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),243,보건의료 지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),244,시민정신건강센타관리 운영
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),260.5,◎ 교육정책
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),261,교육환경 우수(교육체계/인프라 등)
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),262,교육정책 (공교육 활성화)
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),263,"다양한 교육기회 제공(학교방과후,지역아동센터,평생교육원)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),280.5,◎ 안전/질서유지
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),281,"안전한 도시(낮은 범죄율,치안 우수)"
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),282,교통질서 확립
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),284,어린이 보행 안전 지도
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),285,재해.재난대비
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),287,여성안심귀가
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),289,CCTV설치
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),300.5,◎ 정책 수립/운영
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),301,혁신행정 도시
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),302,다양한 정책 시도
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),303,시대에 맞는 시정운영
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),304,선도적 역할수행
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),305,다양한 지원사업 제공
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),306,발전/변화추구 하는 도시
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),311,행정업무 우수
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),312,투명한 재정관리
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),313,민원처리 잘됨
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),314,신속한 행정업무
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),320,친절한 고객응대
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),330.5,◎ 소통 및 시정 홍보
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),331,효과적인 홍보활동
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),332,시민과 소통 잘함
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),340,시민들의 지역사랑
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),350.5,◎ 문화.관광.축제
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),351,문화재 보존/관리가 잘됨
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),352,역사적 명소/문화재/문화유산이 많음
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),353,다양한 전통문화 계승
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),354,다양한 문화생활을 즐길수 있음
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),361,관광산업 활성화
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),362,볼거리 많음
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),363,먹거리가 많음
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),370,다양한 축제/행사
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),380.5,◎ 여가.체육시설
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),381,다양한 여가활동 지원
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),382,체육 활동/시설 지원 확대
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),383,무인자전거대여
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),899.5,◎ 기타
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),900,전반적으로 잘함
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),998,없음
Q55_1m4,문55-1. 수원시가 가장 잘 하고 있는 것(주관식),999,모름/무응답
Q55_2m1,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),,
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),500.5,◎ 경제/민생
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),501,경제활성화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),502,물가안정 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),503,다양한 일자리 제공 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),504,"사회적 약자 위한 일자리 창출(노인,장애인,여성,저소득)"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),505,청년 일자리 증대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),506,중장년 일자리 증대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),507,세금 인하 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),508,세수확보 필요
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),509,소상공인 지원강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),510,중소기업 지원 육성 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),511,지역화폐 할인율 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),512,지역페이 가맹점 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),541,적극적인 기업/대기업 유치 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),560.5,"◎ 도로,교통"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),561,교통체증/혼잡 개선 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),562,"교통수단/인프라 확충 요망(마을버스,지하철 연계,광역버스 등)"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),563,교통약자 이용환경 개선 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),564,교통요금 인하 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),565,교통/횡단보도 안전 강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),566,버스 배치간격 단축 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),567,버스/지하철 노선 다양화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),568,버스 정류장 내 온열의자 설치 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),569,교통정보 제공 요망(버스 운행시간 등)
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),571,도로망/도로폭 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),572,보도블럭/골목길 정비 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),573,도로/차도 정비 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),574,도로 청소 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),575,택시 타기 어려움
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),581,버스기사의 친절성 향상 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),585,수원역 (주변)정비사업 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),586,자전거 도로 확충 및 개선 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),587,신호등 설치확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),600.5,"◎ 도시개발 및 부동산 (재개발,재건축)"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),601,노후지역/주택/구도심 정비사업 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),602,하천정비 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),603,상하수도 시설 교체
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),604,도시계획 및 정비 추진 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),605,균형있는 도시개발 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),606,신도시 건설및 홍보 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),607,옛날 건축물과 현대 건축물의 조화 필요
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),621,주택공급 확대/주거안정화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),622,도시/주거 환경 개선 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),623,주택가격 안정화/인하 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),626,청년/신혼부부 주거 지원 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),627,사회적 약자에 대한 주거지원 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),630.5,◎ 생활환경/인프라
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),631,깨끗한 도시환경 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),632,도시 소음 해결 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),633,도시가 혼잡함
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),634,녹지/숲 조성 사업 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),635,공원 정비 및 확충 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),636,공영주차장 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),637,어린이 공원/놀이시설 확충 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),639,체육시설 확충요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),640,생활 편의 기반시설 확장 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),641,가로등 설치 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),642,거리에 쓰레기통 확대 설치 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),643,국립 도서관 설치 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),644,공공시설의 유지관리 강화
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),645,가로수 정비 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),655,재래시장 정비 및 활성화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),656,공유 자전거/퀵보드 관리강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),660.5,◎ 친환경 정책
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),661,환경변화(기후변화/지구온난화 )대비 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),662,대기오염 점감장치 설치요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),663,공기정화시설 설치 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),664,환경 오염원 관리 및 단속 강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),666,환경정책 강화 요망(환경오염 대응 등)
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),667,탄소중립실천 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),668,하천 수질개선
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),671,쓰레기 무단투기 단속강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),672,쓰레기 분리배출/수거 관리 강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),673,생활쓰레기 줄이기 운동 필요
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),674,생활폐기물 스티커 발부 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),675,쓰레기 분리수거함 설치 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),676,노후 가전 에너지 절전 제품으로 교체 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),680.5,◎ 사회.복지
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),681,복지제도/복지시설 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),682,"노인복지 서비스 확대 요망(노인 수당,노인우대,독거노인 돌봄 등)"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),683,"노인 복지시설(요양원,복지관,경로당 등) 확충 요망"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),684,복지 사각지대 없도록 관심 요망(노숙인 관리 등)
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),685,돌봄(요양) 정책 개선 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),686,영유아.아동 돌봄/보육시설 및 서비스 확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),687,육아 정책 강화 요망(보육환경 개선 등)
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),688,"사회적 약자에 대한 복지 강화(저소득,취약계층)"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),690,장애인 복지 강화 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),691,1인가구 지원확대 요망
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),692,"저출산/인구감소 관련 지원확대(출산장려금,출산보조금"
Q55_2m2,문55-2. 수원시가 시급히 걔선해야하는 것(주관식),693,청년 지원 확대 요망
